ts,Belkin Art Gallery,Brimacombe-QMI,CCM,CICSR,Forest Sci,Hebb,Koerner Library,Life Sci,Longhouse,MOA,Pacific Res - Sturgeon House,Pacific Res - Orca House,Parc Library,SPPH,UBC Tennis Centre (New),Allard Hall,Art Students Centre,Biomed,Bookstore-NCE,Brock South,Chem Centre,Coal & Mineral,EOS,Food & Beverage Innovation Centre,Michael Smith,Pharmacy,Pulp & Paper,Tall Wood,ULTL,AERL,Alumni Centre,AMS Nest,Bio Sci South,Bio Sci West,BRDF,Buchanan Tower,Chan Centre,CIRS,ESB,FNH,Iona,Orchard Commons,Ponderosa North,Doug Mitchell Thunderbird Sports Centre
2020-04-14T00:00:00Z Rel,"",768.8195190429688,275.3354120602431,195.643892131205,445.8779602050781,19.152561972538624,104.01116975854941,1896.31103515625,24.466528023437224,245.2214850213791,"","",70.88829040527344,102.30894290782778,6.852198123931885,"","",186.28128723806813,89.82607512098761,"",470.23490882308386,38.97482967376708,304.4043574965441,"",441.27655426449184,1702.2508544921875,22.457858339989635,129.11004349002147,247.17387040456143,31.60977298440756,34.55338731333061,199.40152344279815,301.9359076743656,391.9653635025025,151.32568359375,53.548450525071885,140.99420166015625,62.01189825007208,387.256946203796,109.70578329227577,"",528.6391020474614,335.85376851664665,147.54335522536888
2020-04-15T00:00:00Z Rel,"",753.6248168945312,270.29520385759855,207.08430570090263,486.9888610839844,18.7951010564963,99.0559574423013,1935.90771484375,22.07611097302702,228.7790548029653,"","",68.15342712402344,106.62406998713804,6.914687156677246,"","",183.6426996663764,88.62656569692834,"",464.6375879333636,37.71950980027517,282.4174522830823,"",441.3440059040214,1747.7479248046875,22.87233914717481,120.68336026271186,277.54068533579516,33.72973961825724,32.03043555553314,202.53240386344766,301.83844385359004,395.1056095759073,155.8312530517578,53.540188920851115,172.84959411621094,56.87538582311732,393.93521069032175,110.40044075162331,"",515.5878125162476,337.09414333785077,144.51532506262808
2020-04-16T00:00:00Z Rel,"",792.9058837890625,280.6105612018373,212.1724504945898,453.44085693359375,17.64929943283399,93.23409697280988,2024.9219970703125,22.0727796616157,261.039880846518,"","",71.09378051757812,112.606203757392,6.732819080352783,"","",181.30356373619148,85.4287501396956,"",467.76498006114247,37.00368706385294,295.15553906264125,"",441.87597356019216,1726.5767822265625,21.97643218031635,118.47319143365928,321.64402866363525,33.41857229778059,34.478159838120135,213.32099421713067,305.6554177386672,389.9856433868409,179.67100524902344,49.958683351543215,146.7955322265625,57.914197999680496,405.61456834793074,109.38155010673742,"",510.7708413283034,332.14882474263527,142.00485599261734
2020-04-17T00:00:00Z Rel,"",763.6460571289062,271.56784481225185,204.66225930178598,499.7618408203125,18.496247092882793,96.45612179513333,1916.377685546875,23.65697597786232,227.77789802780853,"","",69.44415283203125,110.88770660983192,6.832665920257568,"","",173.15949688284462,88.78040980096237,"",451.32721477791125,37.11695853869119,286.5056788380941,"",445.8600785142398,1801.0062255859375,21.37888960873639,122.29416469618123,315.23045063018793,31.730472066512824,31.322066006152706,214.01310983234004,299.1276216287964,388.5532474517823,177.95327758789062,50.49120651827918,141.5072784423828,57.472571937199035,379.62944041676025,108.68026298032865,"",509.654709474775,330.67524471865795,137.07492990873473
2020-04-18T00:00:00Z Rel,"",734.9850463867188,268.94901933811343,197.25867223050858,502.8101806640625,16.55391485492389,84.03351891473484,1841.652099609375,18.240759496225245,202.52744352958814,"","",67.97779083251953,106.71761564881717,6.6500043869018555,"","",159.8103805077517,86.12049599903607,"",473.00025707350824,36.37209232648215,262.5866220421262,"",427.2532399901639,1704.1466064453125,19.99471472700437,120.6150811994517,342.29906527201337,30.17851857704144,33.57927769446813,207.9870567648498,294.7583684981313,377.83338101704913,153.68557739257812,45.22957916789586,139.37188720703125,54.62777013791929,363.2017211274748,102.66471347287849,"",494.7603717418954,276.7098084073596,127.84152538361377
2020-04-19T00:00:00Z Rel,"",716.3099365234375,268.2377398761113,199.71404589034896,501.90423583984375,16.34860761960347,82.66507235315109,1826.65576171875,18.70180643609276,200.12734019191174,"","",68.37044525146484,107.92135530480635,6.803833484649658,"","",159.36127509064136,84.64081871889242,"",418.61128386568157,36.22385489940642,261.7641877262681,"",395.9173158380721,1654.685791015625,19.914738597582883,119.98524958557536,351.6513754526776,31.36661647322001,33.89089599962588,208.9722363597375,295.09553638811457,381.16634559631336,150.34378051757812,45.78551331559816,135.76449584960938,54.026588975411855,357.82858502282073,102.68526087734445,"",490.76288615933174,271.1240184517261,133.52843492243014
2020-04-20T00:00:00Z Rel,"",746.563232421875,271.05026162006254,212.57431282732222,529.6650390625,18.12888855735462,85.78295982546277,1896.326171875,19.143255193586704,192.47535392231418,"","",72.79332733154297,116.42374834731768,6.934080600738525,"","",175.94689606887326,85.66361263981578,"",330.582732377229,36.98363280296324,271.98104225441256,"",445.1778336874645,1728.880126953125,21.333035223351587,120.75695582460467,362.5746065775553,33.37152511916778,34.27208948839595,213.15891151410548,300.63763066397763,396.45749632517493,160.82765197753906,51.65108108299751,147.47967529296875,61.91656436805378,370.8404968018005,113.73989060543212,"",489.8402001645819,334.63510700473074,135.08719798255848
2020-04-21T00:00:00Z Rel,"",754.6951904296875,262.7835519811843,210.71530867417644,530.4368896484375,19.190867483615875,88.71855856347955,2008.091552734375,19.78095070521038,201.05620489102833,"","",74.58164978027344,114.84086168368647,6.820333480834961,"","",181.8968531973272,87.93783312188258,"",353.8525082270304,36.781744122306506,273.8194462458293,"",432.21110164324455,1726.1256103515625,22.043155829111726,122.82246664117886,301.87501732508355,30.812733562919814,34.71237455538026,209.69122221310934,300.3410314266771,389.8503901163736,150.48048400878906,51.83502288659414,153.70079040527344,61.36603742052011,400.4144418327897,115.32054267794989,"",493.0532177974563,334.575377043971,132.85389470206368
2020-04-22T00:00:00Z Rel,"",704.9613647460938,257.5666578248694,209.38552013061687,466.020263671875,19.089603245258335,98.41683932180749,1950.592041015625,20.170383225282038,196.04455714649606,"","",77.50926208496094,115.58883543694466,6.860839366912842,"","",176.96650288255157,93.57324964240749,"",356.64073875427243,37.74940183445259,283.9930685043335,"",453.2947940338979,1767.6654052734375,22.59569558779399,129.1104306102681,254.1207842826844,34.085008081837934,31.850598856519767,200.1178463331857,299.7979001553853,401.6438722610472,140.0543975830078,61.422175192832945,137.74974060058594,65.05124584052291,431.65510316389594,111.49228640353228,"",499.5513093037076,344.5593590570378,137.37453389794737
2020-04-23T00:00:00Z Rel,"",712.9138793945312,275.4705836601608,208.9202645337141,468.45184326171875,18.18346420923869,90.2466814051733,1986.720703125,19.926992436250057,197.78755533624573,"","",71.50114440917969,116.91654490550359,6.867804050445557,"","",178.14893330538712,92.95898362945623,"",364.45643647511804,37.11119471302739,275.511254310608,"",445.67883445209935,1713.7396240234375,21.641961296399433,124.07062607844676,252.68287515640262,31.966066756976996,35.422390125261394,217.14065548896787,300.889798393956,399.4168243408203,141.66090393066406,54.57990570863087,171.3214111328125,62.924779541315864,397.3881281497739,113.53765597520062,"",496.555695367743,331.69535044140304,136.32002519033574
2020-04-24T00:00:00Z Rel,"",729.0780029296875,260.7383834704646,211.07852704383714,475.856689453125,18.140499114990234,96.94833405415213,1971.920654296875,20.02761981884639,201.49861713356432,"","",69.59624481201172,110.6426322323304,7.262210369110107,"","",174.46362117546576,91.68523282713372,"",375.38039080301917,37.504995745773655,277.6648944218954,"",440.46445111062826,1815.435302734375,22.545062720775594,128.78901984506183,266.3634014129638,32.16892451877948,32.741619337730924,220.3173343863313,300.05582734390543,397.30448977152514,136.8129119873047,63.44936486085256,138.59266662597656,65.05657593784511,375.6791802243831,114.31048441639653,"",507.9770243030127,326.2533747113195,137.51528425216665
2020-04-25T00:00:00Z Rel,"",746.265380859375,269.3247670090638,203.34673528194406,438.5738220214844,18.140499114990234,84.46169347895527,1830.40966796875,18.50963131242328,204.44857341307153,"","",69.01612854003906,105.8284321740821,7.056025981903076,"","",165.80378696547595,86.69919275681173,"",434.7776116971616,36.4845624548859,264.00826361126366,"",418.1065867310979,1722.1990966796875,20.113448689204674,123.66283286880555,267.3064250946044,29.701990886794185,33.020535659988724,214.1629055222758,298.16155272872356,383.64452807108546,144.70742797851562,63.72470691998799,139.0554962158203,60.46464347207988,361.94316913057315,103.63272543085965,"",505.3423989129949,285.26967981197254,130.7773831114062
2020-04-26T00:00:00Z Rel,"",703.2152099609375,266.89139782499376,203.54472221445155,465.073486328125,18.140499114990234,84.80459083910348,1746.10693359375,18.955786100228625,208.4556866921319,"","",69.12774658203125,105.0211731551312,6.767002582550049,"","",145.5887099344641,85.21199512128486,"",432.10171189837985,36.54467605612895,285.94083562427085,"",392.29401987217045,1652.9420166015625,20.956974819501234,129.13367179702806,252.81466658910114,30.854144655907593,32.653516243828655,211.65841227478475,293.5869121336055,380.37599595387775,138.73841857910156,68.41323300043744,131.98553466796875,61.08365796349665,369.8485682801851,103.01945994871635,"",513.7289574704342,265.9552958643875,133.642529228705
2020-04-27T00:00:00Z Rel,"",729.105712890625,274.9152087038536,214.08947500016956,439.2281494140625,18.140499114990234,101.05859489255477,1992.35595703125,22.170692668623396,215.81893854158898,"","",74.22264862060547,112.84713433910294,20.684165954589844,"","",166.87433517067464,90.15811101304165,"",445.3592061148749,37.83343401736683,291.7515370898775,"",424.19054488429293,1765.67724609375,22.863919741577565,126.06399158292348,262.0444234212239,33.3273334906057,33.077252109713015,209.2790070828683,296.0767224343617,386.3071165084839,149.7966766357422,72.11799914783899,165.38291931152344,63.817788307092826,381.564941152643,113.24752221760929,"",511.8239947096508,344.55830041249595,142.10732588997587
2020-04-28T00:00:00Z Rel,"",750.3507080078125,266.763149840037,213.70840935141948,438.2001953125,18.140499114990234,111.27005678803843,1932.591552734375,26.08444825808207,209.95506267812527,"","",74.95984649658203,110.25059894879665,26.175525665283203,"","",159.44728140804494,91.57799000669405,"",477.69649505615234,37.96878993043194,273.4957834879557,"",428.22835908253955,1742.86279296875,29.758634110291798,131.53291489980825,198.12814871470135,31.60980133676969,31.23625033934911,198.9968616639245,293.75020314958346,384.6834360758464,148.3292999267578,71.40020751953125,111.2520751953125,63.863015935509274,388.22449660795684,113.69842943597736,"",518.1827590264219,339.3102928339992,134.48609137588073
2020-04-29T00:00:00Z Rel,"",745.9690551757812,266.62290654005807,221.82160358764506,438.5989074707031,18.140499114990234,104.74243956848434,1986.829833984375,27.16514778137207,214.33640638969558,"","",74.52476501464844,111.60557598696819,26.264068603515625,"","",162.47466306412676,90.81416248445156,"",476.86444091796875,34.04403146107992,269.63787841796875,"",442.9457135984637,1856.86669921875,31.204864501953125,130.81177618132696,197.71907647450766,30.84460945058753,29.521278614710887,203.1156766063195,289.9777300841722,386.0050608317057,133.7365264892578,70.8810806274414,111.81448364257812,64.27587576053753,381.89537278528553,115.59993809514566,"",517.8248736116625,339.991101430963,135.4326732677882
2020-04-30T00:00:00Z Rel,"",760.1893310546875,275.4115579573312,212.3959552830237,416.93975830078125,18.140499114990234,104.49510787045514,2036.1268310546875,27.16514778137207,224.85144429630714,"","",68.4447250366211,111.43258478473727,26.271873474121094,"","",159.02794733294743,89.62512416336278,"",476.86444091796875,33.77666318416595,269.63787841796875,"",434.05844337180747,1792.9185791015625,31.204864501953125,120.79345300118138,238.11502901713064,30.270320341454614,30.113490786795253,210.40938643791065,289.22268331880895,394.2882509231566,126.135498046875,70.8810806274414,178.84840393066406,57.86299155266199,353.9828545224224,115.91860539727736,"",493.9485276257553,336.15927769996483,136.935584879363
2020-05-01T00:00:00Z Rel,"",738.2608032226562,270.01858550001066,207.98482415128615,440.29644775390625,18.140499114990234,105.31716317432895,1933.388916015625,27.16514778137207,223.2251309696834,"","",72.10364532470703,115.10661228886363,25.47629737854004,"","",153.2300561638232,88.06547312815977,"",476.86444091796875,33.60616525014242,269.63787841796875,"",431.7899833177641,1784.6015625,31.204864501953125,117.53967577113046,238.11537440617886,30.74950129716487,30.57900688008026,214.54300883769977,289.31184948144136,388.41223367055255,129.39756774902344,70.8810806274414,170.86500549316406,57.25074913435509,407.31224117702885,113.63217451492946,"",473.57105438373736,330.314863530795,135.3470624651732
2020-05-02T00:00:00Z Rel,"",738.556884765625,252.42781160566534,195.32708234575057,430.92022705078125,18.140499114990234,91.21567766366186,1822.08544921875,27.16514778137207,231.11495084921498,"","",68.51998901367188,104.91466483822579,20.348493576049805,"","",144.24786791536533,87.63227278232574,"",476.86444091796875,33.73130822181702,269.63787841796875,"",411.716840470279,1797.3790283203125,31.204864501953125,122.11942662874857,234.5099859237671,28.46940985631061,31.212353315883195,205.66608730528088,290.0520129161416,380.480344136556,121.49551391601562,70.8810806274414,174.58355712890625,57.197459254220696,396.1299930795037,103.30750002366534,"",476.3426686251609,280.5016232999166,131.5815382929201
2020-05-03T00:00:00Z Rel,"",706.6494140625,262.856965769132,196.26205471780565,443.74554443359375,18.140499114990234,87.61479138859997,1779.068115234375,27.16514778137207,219.42952789394948,"","",70.21349334716797,105.03664676251245,27.520063400268555,"","",145.11436035271024,80.90439786663765,"",476.86444091796875,33.81423079967498,269.63787841796875,"",391.59413857354104,1695.1949462890625,31.204864501953125,126.50444212772229,230.51662381490073,30.3080848079699,32.80893231745118,196.43345890168806,289.2721281962921,377.9558296203612,131.13330078125,70.8810806274414,169.38504028320312,58.09284348059578,392.1925493720725,102.97118000922379,"",480.7122183361763,290.994684773728,136.1866145472173
2020-05-04T00:00:00Z Rel,"",749.1749877929688,266.13027556931564,200.6117287406216,472.638427734375,18.140499114990234,103.26458149009285,1984.570068359375,27.16514778137207,227.1981678178575,"","",73.59425354003906,112.76834313127716,26.893505096435547,"","",165.29275734203833,89.1094651479192,"",476.86444091796875,33.57626847426097,269.63787841796875,"",440.0509881902618,1831.2843017578125,31.204864501953125,123.36117765885815,253.7046422958374,32.48670651546233,31.98864511277941,207.91127153891102,294.3930462551116,388.8389469782512,145.62515258789062,70.8810806274414,205.81365966796875,60.93274117562512,368.55910028316345,111.30244768522407,"",476.36423129858787,321.8690796866241,138.45549899781196
2020-05-05T00:00:00Z Rel,"",744.192626953125,276.70843096176793,202.44428253562364,476.1141052246094,18.140499114990234,96.95235485527263,2003.8388671875,23.635844073052752,208.27822457808048,"","",75.60233306884766,115.39515777932283,24.89435386657715,"","",164.3528546561135,89.57393896774013,"",472.28738343026913,34.27656570971012,258.16449498264865,"",438.11560409510577,1806.7642822265625,27.990041882285357,115.91147458933024,259.6112478574117,31.781559883621004,34.54463689667207,214.6835180978423,290.82914933911104,387.34347438812233,139.67669677734375,65.84241632982535,125.98709106445312,59.0956693179961,352.7002726443608,111.90845936466155,"",471.2323023135572,325.55257461583113,134.1461749643751
2020-05-06T00:00:00Z Rel,"",751.8143920898438,264.80693236492317,205.71583976833912,474.68017578125,18.140499114990234,96.57441668801845,2039.9007568359375,19.436101847589015,220.40029270348725,"","",78.05430603027344,111.0287884804055,7.560471057891846,"","",166.66496971457084,91.38280042613006,"",471.7148629262701,37.78545388950241,228.52929387799,"",439.5883742939985,1791.27734375,23.73640810484134,115.4455158338723,262.7234997749329,30.399238953170947,33.40212362134898,215.91021636062197,289.78522531421123,389.73241996765114,142.3211669921875,61.44904615247689,170.72032165527344,63.95141078224892,359.176033210578,115.24163502516573,"",466.26966313927346,319.66742217717376,134.49359844958346
2020-05-07T00:00:00Z Rel,"",733.63134765625,268.219347173196,209.2903285445107,477.745361328125,18.140499114990234,92.14400999634358,2001.377197265625,19.090534440554958,209.53564300148577,"","",74.74163055419922,109.71230925277428,7.0702223777771,"","",168.02999689216952,89.55051199798235,"",462.64121876398644,38.23817241191864,234.88197873945606,"",463.97920678562593,1755.1561279296875,23.28785038581599,122.83804041376801,263.86146322886145,31.118345643988366,33.99354606833723,212.20282995506568,289.22999398001934,391.5093806584675,150.70164489746094,63.95955518404643,173.6934356689453,58.79844845908658,374.7624250525012,111.4478357756579,"",446.9554896909221,320.504565320898,142.3446995993898
2020-05-08T00:00:00Z Rel,"",746.8692626953125,300.05411097809133,198.59044053925416,482.8139343261719,18.140499114990234,90.35615932287998,2277.5986328125,18.31604846814164,236.7170489558468,"","",73.64717102050781,114.667283569177,6.792363166809082,"","",155.0544490429209,92.12372962483673,"",461.4072579002378,38.087542494138084,262.24032803164613,"",473.4899893283841,1738.002197265625,21.239611982868766,116.31127858841869,267.0930771827698,31.675250777028225,34.63255269891687,218.2346407372864,309.4005097858992,392.2721691131592,143.29946899414062,55.942240877902044,171.58323669433594,56.12721344387084,407.23337449321025,111.73675396477735,"",413.62296387990295,321.17601039515637,144.49561267799794
2020-05-09T00:00:00Z Rel,"",666.4454345703125,311.25292358522034,189.15043661700344,473.230712890625,18.140499114990234,73.09413167865185,2154.04736328125,14.955012017510546,232.78753660555202,"","",74.12198638916016,107.95652086081328,6.6086039543151855,"","",153.8808155142821,87.24484218659217,"",445.9891358117702,38.146058281262725,254.99648429217163,"",478.07782366081517,1714.4788818359375,18.45303009733004,107.87978109209618,266.7502277692158,30.916777844561473,34.70471174037014,230.29324143798266,318.8597859250175,388.0458154678345,134.7332305908203,52.269801135416365,132.12478637695312,53.47475312586184,392.1061418988966,102.84558208280126,"",370.17483091425026,229.75724925164823,132.18537951831465
2020-05-10T00:00:00Z Rel,"",698.0201416015625,321.02207384074165,185.5651408621119,501.425048828125,18.140499114990234,71.43961014323762,2184.9384765625,13.748946706288384,227.45040894208125,"","",74.33784484863281,108.47992646844303,6.7085065841674805,"","",156.4710362310764,85.66945685925309,"",465.47924204649763,38.24948104222616,253.48812357531682,"",442.3842087869289,1691.1044921875,19.412670311949867,107.76170556748363,265.4095856348673,32.22415302219213,36.258182427883156,236.7725967499062,324.62052874724066,395.1110893885294,130.68312072753906,50.38760702954396,225.95669555664062,50.960796077957795,386.18474234581,102.89675847503895,"",369.0039533110018,278.4604247787262,133.15575102770788
2020-05-11T00:00:00Z Rel,"",687.6414184570312,313.37086505660295,193.2237858708701,536.47412109375,18.140499114990234,92.07269680826748,2320.67236328125,16.286975253919767,238.4519460409659,"","",80.33905792236328,116.35837594535627,6.924222469329834,"","",174.86078232438484,90.88392200364012,"",468.84299291999247,38.2166971762975,256.276631107507,"",498.39897073145266,1751.181884765625,22.635355775521873,108.08770484005963,236.95920530955007,34.73152548953339,35.85773180550999,247.7676409751397,325.13435553444737,407.7622375488283,134.0802459716797,54.770739724724386,134.19345092773438,52.98305025917514,422.2283675557598,112.34632593013623,"",372.32374754835024,316.86260254806984,133.55338871549688
2020-05-12T00:00:00Z Rel,"",743.2425537109375,261.99185861251976,195.69672148545578,712.9777221679688,18.140499114990234,105.39300858961208,2075.7802734375,17.8730531959622,217.45399452527383,"","",77.77546691894531,115.59114662435319,6.774693489074707,"","",175.85026050179093,97.04108081755818,"",472.162969503403,38.34640212853749,238.67554803265463,"",468.74044969700003,1763.808837890625,24.35983960351458,111.78093503960861,269.63486019770295,32.43963327160587,30.14586618302046,225.31996859055968,297.4636300132894,416.2645409901937,127.79731750488281,60.644653279913854,161.97817993164062,53.5161443292211,319.98586461959036,115.03777571386763,"",349.8985424020555,290.6176598667214,142.79492550134654
2020-05-13T00:00:00Z Rel,"",732.18408203125,260.9590229336422,194.97366836812768,561.954345703125,18.140499114990234,104.7262964974068,2125.55517578125,18.57578425536553,218.21569838700464,"","",76.78658294677734,115.79642463436822,6.893886089324951,"","",169.33782224452048,100.6642928017511,"",472.6591092805512,38.241018891334534,244.63257697546914,"",478.9356457116871,1813.7874755859375,24.29236781948143,110.12566163928422,314.79105377197277,31.936772554583055,30.97164022816551,230.59569199261844,287.2745327501827,396.1158277988435,126.13372039794922,58.53736197250856,135.70069885253906,52.48847551968364,325.8690672676651,115.71656721512468,"",343.98013887299436,293.0842385835999,137.8161598379521
2020-05-14T00:00:00Z Rel,"",741.7439575195312,265.7769679673518,202.1953066751693,501.337158203125,18.140499114990234,105.67137402675776,2095.574951171875,18.427211418725825,218.84689514142497,"","",78.49906158447266,116.26609203806612,6.915440082550049,"","",168.1509337481746,97.1519035086809,"",453.4273319028925,38.16862543423971,248.9342901480639,"",480.5984225509787,1822.2646484375,24.10878082328374,112.07569112468651,318.4270467758177,31.268092391005247,38.39127261899136,221.967890209092,286.0156634556805,398.7789154052735,130.37222290039062,60.060551028825614,167.95001220703125,54.216425310373296,352.18406080846444,115.62435751561767,"",345.8464464046337,293.2654448782956,140.987712294084
2020-05-15T00:00:00Z Rel,"",730.0808715820312,282.4472100568698,195.65215264514632,486.1561279296875,18.140499114990234,99.46080790431412,2055.4462890625,18.05836203257244,220.41952098245957,"","",78.9288330078125,118.39276677811596,6.977541446685791,"","",164.64551731798372,98.16155003123819,"",468.74283350238153,38.11830107371012,250.98174700242512,"",490.8395386964308,1815.7967529296875,23.768053471181155,110.98953645979914,297.47449970245367,31.263964506586383,31.43621866749393,219.7027897216657,298.9196720986893,398.34541225433355,137.81939697265625,46.82232701581936,160.93992614746094,49.869047463911535,372.6781464566125,114.72052927732474,"",360.720044872849,296.6216618594413,157.75522572455608
2020-05-16T00:00:00Z Rel,"",707.46435546875,249.40150469744646,183.07726878289827,486.7560119628906,18.140499114990234,82.13051681306625,1889.23193359375,17.424807988107183,217.14659373883865,"","",69.76803588867188,111.60242410306569,7.000699520111084,"","",160.82991587736,94.0241053324275,"",471.38524320955594,38.07014377911885,235.7373484411945,"",450.62193812087764,1758.65380859375,21.466332782506953,113.26045000897511,290.1572392781576,30.684308762771096,30.101773141997832,219.3834154789535,287.8007971014799,388.57069301605225,128.35647583007812,31.341452328739344,165.05764770507812,52.209245645205215,350.08284684993583,104.96646750450117,"",377.7334669565272,229.74327719087938,140.2790776947695
2020-05-17T00:00:00Z Rel,"",727.7420043945312,253.0909983974032,181.61561194843733,475.9718933105469,18.140499114990234,78.91593062780518,1912.13623046875,16.94877938637025,229.9146984665483,"","",69.21382141113281,106.86768671380156,7.112178802490234,"","",155.07890426882975,91.53442108869541,"",463.36427940333317,38.189086953798935,240.8420646308971,"",431.28630162239114,1781.251708984375,21.537312793731704,112.96380548194603,288.3154719670613,30.94485435348972,33.062275855894455,221.3061842868947,291.4383735317653,392.680939992269,130.70223999023438,33.952998847873125,156.3337860107422,51.2834208917618,312.3638081045506,104.39368915107507,"",346.17877490008254,238.6931358904309,141.22161445123172
2020-05-18T00:00:00Z Rel,"",727.9036865234375,260.292642024888,185.37950043766597,481.0152587890625,18.140499114990234,79.9562367909043,1949.3973388671875,16.630167212409003,229.7733085851316,"","",69.80266571044922,109.21955172344487,7.014532566070557,"","",163.89210986852643,94.44008056534655,"",467.40321132942466,37.941738526026406,237.541663485986,"",502.55923312328474,1709.7655029296875,20.52094066850566,112.35328434361348,301.2378422419231,31.492942742970232,32.65503539332637,215.2170655907525,295.5430468075364,397.0428094863889,125.50314331054688,35.24826780191173,131.9713134765625,48.38504937291144,333.9726018873847,105.86624838219741,"",337.37894299153953,300.590633211136,137.17874519930928
2020-05-19T00:00:00Z Rel,"",747.1070556640625,267.71489620915173,195.10218381881722,501.930419921875,18.140499114990234,111.3296867111878,2110.4052734375,17.51503534110607,229.30273265873933,"","",78.2288818359375,115.6351989278086,6.961761474609375,"","",177.46789936825084,104.26224991295082,"",455.3759500228033,38.23074491818746,241.14009324497636,"",509.3061200134844,1751.1883544921875,23.962852605581308,109.942420813331,297.72361031850176,34.23797115798348,33.22894000859175,229.7474092133841,297.3119835894195,398.88608074188244,125.411376953125,36.200586960514364,167.6699676513672,52.19237728494188,320.3003208294623,115.00537922302891,"",337.7224061167678,298.58707347092786,148.75821015834808
2020-05-20T00:00:00Z Rel,"",747.4314575195312,250.48596114423543,199.8749753007182,479.2798767089844,18.140499114990234,96.36835384201119,2108.736328125,17.992028405257958,223.0221047724619,"","",77.0719223022461,114.81890930511321,7.159255504608154,"","",181.93234998234976,98.35441025301255,"",460.5764076550803,38.01126794020335,242.81099899963093,"",477.42100843959435,1727.3822021484375,24.763681431677593,115.85230449897267,287.6452008740105,32.04276814436469,32.54959435030267,239.8983068798206,289.56178068761477,387.34828058878594,126.73716735839844,36.77499014688863,169.60350036621094,55.077663951317454,306.563997497912,114.55588215898588,"",341.41584651169967,287.26152563554274,148.25615612038857
2020-05-21T00:00:00Z Rel,"",764.444580078125,264.0792643266256,200.64299699765684,469.8636779785156,18.140499114990234,112.67806610910989,2030.8515625,18.674452971330396,211.28565446429786,"","",75.56153106689453,111.58307932315043,6.903497219085693,"","",193.81259826315753,95.89266543344196,"",453.67202494162007,38.274263302485146,252.909389266968,"",474.69335328843835,1760.8489990234375,24.99135676191913,116.90186058909822,276.24806785583485,31.788764812460663,32.558341146398455,233.3514998925175,290.2158435115108,384.1650371551514,129.60523986816406,37.498688984093846,168.6423797607422,52.89353444086179,375.261971060082,114.61293651536661,"",349.1377936709371,287.03884752326553,161.34420343725768
2020-05-22T00:00:00Z Rel,"",745.5907592773438,262.6824522912058,199.4590260874784,467.2178955078125,18.140499114990234,100.8978169578977,2089.90478515625,17.826133626213796,205.8630616023806,"","",71.32460021972656,114.37897102461918,6.7009758949279785,"","",187.54876071126372,92.78728871486813,"",412.4883403831063,38.21650377909342,248.55793597733552,"",482.09938214019525,1727.6689453125,23.842567387466087,114.23962975811078,275.28603135497485,31.62529591670743,32.337196435486824,235.06782473210936,292.7932141696081,395.3884601593018,127.64637756347656,38.35544912325009,215.53289794921875,52.6571998059308,376.6494611930847,113.17618371283567,"",344.0080569631082,281.31419336248314,143.3567483310345
2020-05-23T00:00:00Z Rel,"",726.91845703125,264.762913902424,190.6240669856248,466.728271484375,18.140499114990234,80.59328002134961,1903.5908203125,16.606698429750065,209.0602459215235,"","",69.21453857421875,107.17131738627403,6.8072309494018555,"","",175.46365002217132,92.65678221949811,"",411.795033382133,38.13855806986491,238.95644353460386,"",448.42228372291316,1626.3245849609375,20.782337428695623,116.26402197272706,275.6965862909953,30.348193384673873,31.712958783198285,220.86146766291716,291.639531567185,385.6153996785482,125.2488021850586,37.76540954808396,169.2892608642578,52.18346751583948,369.54684613121844,103.52258959143262,"",344.32422942832665,238.36108486705322,143.21645615321603
2020-05-24T00:00:00Z Rel,"",683.1412963867188,270.3554927871844,187.3210031486441,424.9898681640625,18.140499114990234,73.92731598068166,1817.01708984375,16.528018241590914,199.22150314066155,"","",69.60635375976562,105.6145690616855,6.686580181121826,"","",170.99743593569156,86.3481713162528,"",416.5763134391219,35.90173417329788,236.14427904058388,"",437.2490144779064,1608.3218994140625,21.321385594584328,116.29211413948632,288.4231637318928,31.90677336127669,32.28785473673432,233.8769852668268,290.60363574098653,380.36766624450667,125.6719970703125,31.515560170036764,97.60289001464844,51.64403536800987,354.84164742611057,100.06680947286108,"",338.7383869029858,227.8945374665437,135.37153240415782
2020-05-25T00:00:00Z Rel,"",735.2719116210938,254.32301955452638,195.6158717353256,487.43798828125,18.140499114990234,101.14807342282047,2080.29541015625,18.4859549046225,221.75874311376563,"","",73.7190933227539,107.84865171211726,6.817166328430176,"","",184.8748859954762,97.01444183976557,"",409.5843778207565,36.68442069512827,241.7106885042897,"",484.3613462829586,1755.2601318359375,23.69826878007914,115.17629346096946,285.7828124399538,34.85869757705266,30.039229050676028,253.6956065052527,293.0948480436533,394.10907840728765,122.92107391357422,36.986488435180085,168.93235778808594,53.81702213980534,311.8360996140375,109.95981311718621,"",338.1172949681456,280.8899525128473,152.11340277186136
