ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2022-02-11T00:00:00-08:00 Los_Angeles,2.1658784929369754MW,8.065007101029703MW,7.768253623277498MW,6.620215129730872MW,2.6739133050140964MW,0.724300618800852MW,0.2848256771669172MW,"","","",""
2022-02-12T00:00:00-08:00 Los_Angeles,0.11157407339455354MW,7.438060287838731MW,8.046100845982627MW,6.612245373047061MW,2.606382586006766MW,0.7099176694949465MW,0.11323451154925687MW,"","","",""
2022-02-13T00:00:00-08:00 Los_Angeles,0.20000000298023224MW,6.017438760617815MW,7.275445724444254MW,5.515811263860929MW,2.5676413211240243MW,0.7349545977243948MW,0.0590606202762838MW,"","","",""
2022-02-14T00:00:00-08:00 Los_Angeles,0.20000000298023224MW,8.78253141462803MW,9.344736278631073MW,3.933724707022862MW,2.6158995827673754MW,0.7450540682507887MW,0.11433625945493718MW,"","","",""
2022-02-15T00:00:00-08:00 Los_Angeles,0.20000000298023224MW,8.720742056099354MW,9.218604322097924MW,4.0761567007336375MW,2.624245286149283MW,0.7628468755218719MW,0.08185114173869672MW,"","","",""
2022-02-16T00:00:00-08:00 Los_Angeles,0.7530104246476874MW,8.271693415117486MW,8.754510572083575MW,5.132067840068978MW,2.6629173697255286MW,0.7906694896519183MW,0.16583084003695853MW,"","","",""
2022-02-17T00:00:00-08:00 Los_Angeles,0.7550856619424845MW,7.660240891437842MW,8.15014830581154MW,5.27588485429684MW,2.6948924396863116MW,0.8206295631825924MW,0.1707696616088679MW,"","","",""
2022-02-18T00:00:00-08:00 Los_Angeles,4.598687569546099MW,7.98854180462107MW,4.0181632618192165MW,5.095354028532487MW,2.6133529733466325MW,0.8050325330760748MW,0.16631097081095778MW,"","","",""
2022-02-19T00:00:00-08:00 Los_Angeles,6.853008235717819MW,8.771760564816216MW,0MW,5.134442372599409MW,2.553069020210317MW,0.7086622069279351MW,0.19617311188168568MW,"","","",""
2022-02-20T00:00:00-08:00 Los_Angeles,8.931267523771076MW,7.32542258109208MW,0MW,4.795615745814586MW,2.5963303023852666MW,0.7137159394721189MW,0.15139119492472944MW,"","","",""
2022-02-21T00:00:00-08:00 Los_Angeles,10.086755981224561MW,8.863835803623557MW,0MW,3.657858534730557MW,2.5540057023269704MW,0.6849361397325998MW,0.0472014512155578MW,"","","",""
2022-02-22T00:00:00-08:00 Los_Angeles,10.714302252508986MW,11.715703889527537MW,7.503643664680423MW,5.1979559791639955MW,2.5856592600157975MW,0.6805630019803844MW,0.038686805477158887MW,"","","",""
2022-02-23T00:00:00-08:00 Los_Angeles,10.246217757330994MW,12.453552279295764MW,7.797394790743235MW,6.301762920208449MW,2.592772431612291MW,0.7045245438393343MW,0.0874992613167571MW,"","","",""
2022-02-24T00:00:00-08:00 Los_Angeles,10.743972412425045MW,11.875827716224721MW,6.57170960398115MW,3.7472108057098787MW,2.347243771547078MW,0.6795655253032845MW,0.9454985822149105MW,"","","",""
2022-02-25T00:00:00-08:00 Los_Angeles,7.69100474675221MW,11.455651810064355MW,6.009487380772242MW,6.7359400472927975MW,2.6543713919570053MW,0.6972740950683751MW,0.1095554067796372MW,"","","",""
2022-02-26T00:00:00-08:00 Los_Angeles,7.878326545857171MW,9.412181886699457MW,2.4479711049620962MW,6.066302819930841MW,2.683644759343178MW,0.6808249830371802MW,0.09487489662309938MW,"","","",""
2022-02-27T00:00:00-08:00 Los_Angeles,7.984854322848493MW,6.308551025175387MW,0.10000000149011612MW,6.017093240762205MW,2.620859743665766MW,0.7603773647243229MW,0.14194344452644952MW,"","","",""
2022-02-28T00:00:00-08:00 Los_Angeles,9.905853187668116MW,8.721789484244809MW,0.10000000149011612MW,3.879345043466395MW,2.6505238461232303MW,0.7940734103322031MW,0.20823521578869716MW,"","","",""
2022-03-01T00:00:00-08:00 Los_Angeles,4.740013969653734MW,8.99090239004956MW,4.688610032188137MW,0.40303203345114724MW,2.6326464257361724MW,0.8019623475287241MW,0.5396542522190484MW,"","","",""
2022-03-02T00:00:00-08:00 Los_Angeles,11.035398109100628MW,13.011202942408897MW,0.8587078905405684MW,3.6826964478572113MW,2.6383148746992697MW,0.7907751748959226MW,0.719887997086539MW,"","","",""
2022-03-03T00:00:00-08:00 Los_Angeles,0.20000000298023224MW,12.151578985750675MW,0MW,8.587853950808446MW,2.7832361748235095MW,0.6996100685662694MW,0.21018830494748225MW,"","","",""
2022-03-04T00:00:00-08:00 Los_Angeles,0.08333333457509677MW,10.120656350503369MW,4.8501667433866755MW,6.014130040066539MW,2.6974219135498547MW,0.7556730734087801MW,1.3452837596337002MW,"","","",""
2022-03-05T00:00:00-08:00 Los_Angeles,2.3209687915313313MW,8.670620492409784MW,3.791611150738922MW,6.147463895074196MW,2.5826183539008096MW,0.7119245818919607MW,1.5446817607515388MW,"","","",""
2022-03-06T00:00:00-08:00 Los_Angeles,0MW,19.319947395269512MW,4.96004748753065MW,7.653892392747928MW,2.6549908177816754MW,0.7028967526934486MW,1.2259238483577417MW,"","","",""
2022-03-07T00:00:00-08:00 Los_Angeles,0.051534722793709346MW,14.034717968793386MW,13.55676363643147MW,6.768963081471071MW,2.681996215986847MW,0.7842959279070297MW,1.129810130906602MW,"","","",""
2022-03-08T00:00:00-08:00 Los_Angeles,2.4350567579809232MW,11.291069801951986MW,5.841644771648227MW,6.447526017833084MW,2.6546132270964193MW,0.7775795808475878MW,0.95264413855418MW,"","","",""
2022-03-09T00:00:00-08:00 Los_Angeles,1.143072936302051MW,10.237558061677134MW,13.774586703435846MW,3.1806760525217954MW,2.6090993151827533MW,0.7513650181454916MW,2.326564448158153MW,"","","",""
2022-03-10T00:00:00-08:00 Los_Angeles,1.2065717889009806MW,13.42920357595991MW,10.456222417989263MW,0.8726003839654194MW,2.5736868397660886MW,0.7654974219306482MW,4.009640501357143MW,"","","",""
2022-03-11T00:00:00-08:00 Los_Angeles,2.1338287412704626MW,9.432801106599745MW,9.929732805799558MW,1.9031533660156719MW,2.598152987165765MW,0.728608460065529MW,7.543854002196471MW,"","","",""
2022-03-12T00:00:00-08:00 Los_Angeles,0MW,15.29265083029315MW,6.456875082481028MW,3.1612398558234163MW,2.636355454942418MW,0.6898327192498575MW,6.389182523416562MW,"","","",""
2022-03-13T00:00:00-08:00 Los_Angeles,0.0575712573816235MW,14.469876896390588MW,5.965298579055999MW,3.3957649714848857MW,2.526519502003989MW,0.7621434162492333MW,4.882149290593633MW,"","","",""
2022-03-14T00:00:00-07:00 Los_Angeles,0.3638854228280899MW,9.419849720197146MW,8.26713649435452MW,3.499118174998333MW,2.603194389078353MW,0.7941042380890361MW,4.381802269101007MW,"","","",""
2022-03-15T00:00:00-07:00 Los_Angeles,0.40561111525942883MW,15.81123914430539MW,8.10242722679999MW,2.8690165728279324MW,2.65295821280667MW,0.8105711361600291MW,4.475912900735299MW,"","","",""
2022-03-16T00:00:00-07:00 Los_Angeles,0.3460960685344482MW,6.203135008475121MW,9.819762875393579MW,1.0846237612002518MW,2.4935146828009565MW,0.7983798117894265MW,6.365137716693181MW,"","","",""
2022-03-17T00:00:00-07:00 Los_Angeles,0.30461111753989284MW,7.55565069595697MW,10.269619397051919MW,1.1655567443296653MW,2.5384386867695254MW,0.7887747635444008MW,8.252136353450243MW,"","","",""
2022-03-18T00:00:00-07:00 Los_Angeles,0.8572801115448345MW,6.754426817263439MW,12.374675918417399MW,1.061505540995648MW,2.587796103367927MW,0.7872020260313592MW,5.752606553596752MW,"","","",""
2022-03-19T00:00:00-07:00 Los_Angeles,3.409307939909674MW,3.922310323204707MW,4.981104290889646MW,3.193028139309411MW,2.581078685498623MW,0.7474314185480277MW,3.3336546410337347MW,"","","",""
2022-03-20T00:00:00-07:00 Los_Angeles,3.7321759786770716MW,18.062790066323878MW,6.660374118912001MW,5.9974845766193345MW,2.5832142408054186MW,0.7316163172593546MW,0.1665954249538481MW,"","","",""
2022-03-21T00:00:00-07:00 Los_Angeles,6.506125116208915MW,11.385538378970491MW,7.640165607076552MW,5.007856259336348MW,2.5826192996230124MW,0.784348231172534MW,0.15411680107276576MW,"","","",""
2022-03-22T00:00:00-07:00 Los_Angeles,3.864642414186941MW,3.791507005599085MW,5.480937584953185MW,7.295658347556984MW,2.6825772879659MW,0.7625074111670255MW,0.13976376307369381MW,"","","",""
2022-03-23T00:00:00-07:00 Los_Angeles,3.584817196182578MW,3.9317674390857835MW,4.842339245340684MW,6.558159192632193MW,2.6753374348994754MW,0.791685863915417MW,1.113600268919297MW,"","","",""
2022-03-24T00:00:00-07:00 Los_Angeles,6.00726978290412MW,9.757139650834377MW,11.047034397671625MW,1.9406770400256255MW,2.638593614698837MW,0.7839108283321066MW,0.5283485654055107MW,"","","",""
2022-03-25T00:00:00-07:00 Los_Angeles,3.7615868785839375MW,13.507481053773732MW,4.536682977309384MW,4.870268180861515MW,2.566799814329933MW,0.7906450989345708MW,2.674123997764871MW,"","","",""
2022-03-26T00:00:00-07:00 Los_Angeles,3.0302465776630023MW,2.9608299302696066MW,4.711870312948746MW,4.387543610574472MW,2.5704395997262117MW,0.7513339043491413MW,3.2331213062760167MW,"","","",""
2022-03-27T00:00:00-07:00 Los_Angeles,2.9387280598641543MW,3.0473595759576106MW,10.704213362860461MW,4.5414677162289045MW,2.61529019543694MW,0.7521079029473994MW,2.3060883920251936MW,"","","",""
2022-03-28T00:00:00-07:00 Los_Angeles,4.174518563936432MW,3.81000121990426MW,5.244551041479462MW,4.7017599281254725MW,2.5794021198457058MW,0.799622394972377MW,1.1791621436249184MW,"","","",""
2022-03-29T00:00:00-07:00 Los_Angeles,2.3387222546538244MW,3.8587663560885814MW,13.857735770444759MW,5.176385339851729MW,2.634293983962248MW,0.7917770267360744MW,0.3714975967958MW,"","","",""
2022-03-30T00:00:00-07:00 Los_Angeles,3.744511622548862MW,7.551259556779704MW,3.6323102272991785MW,4.134447467536839MW,2.6099732537153693MW,0.820629899472136MW,2.423139369200777MW,"","","",""
2022-03-31T00:00:00-07:00 Los_Angeles,4.9169746040690825MW,5.469382066160991MW,8.898604544313558MW,3.074236237194252MW,2.6038010251798025MW,0.8025866254543265MW,2.5440881919552125MW,"","","",""
2022-04-01T00:00:00-07:00 Los_Angeles,4.615656315143461MW,10.432351125779528MW,5.4837700106976195MW,3.944307729218917MW,2.644468930686513MW,0.8238857234414251MW,0.17818097838830138MW,"","","",""
2022-04-02T00:00:00-07:00 Los_Angeles,3.3996678844480592MW,5.6935992859952425MW,3.8923935677207715MW,5.863371095751173MW,2.6116488547126466MW,0.7410990101188701MW,0.26229306856989526MW,"","","",""
2022-04-03T00:00:00-07:00 Los_Angeles,3.929282473280198MW,4.420313750337119MW,12.780807309225201MW,5.236398182257461MW,2.618722435200104MW,0.7843602846066157MW,0.24211806684624643MW,"","","",""
2022-04-04T00:00:00-07:00 Los_Angeles,5.59894917253543MW,6.104464238258423MW,5.553723483872083MW,4.865284766245767MW,2.5466956718472957MW,0.8104819171130659MW,1.108840222242461MW,"","","",""
2022-04-05T00:00:00-07:00 Los_Angeles,4.328347294205039MW,6.850019895533719MW,14.086224066366746MW,6.84700757082966MW,2.5448765187495717MW,0.7655210365789635MW,2.3958994282450936MW,"","","",""
2022-04-06T00:00:00-07:00 Los_Angeles,3.8440081511580177MW,6.945807304623792MW,4.472449945285913MW,6.456212143936648MW,2.5942272044745867MW,0.7637269931534924MW,0.2827282731524772MW,"","","",""
2022-04-07T00:00:00-07:00 Los_Angeles,2.3177245680070313MW,7.357548532340744MW,2.461987243139496MW,6.170525761881356MW,2.56919773252612MW,0.7772784286903013MW,0.010602771495468915MW,"","","",""
2022-04-08T00:00:00-07:00 Los_Angeles,0.33527431486243453MW,6.446659840563381MW,5.82842266816232MW,6.98251564304034MW,2.6090776763939223MW,0.7951870155003334MW,0.1356629142335711MW,"","","",""
2022-04-09T00:00:00-07:00 Los_Angeles,0MW,11.671219563572498MW,23.35407501922163MW,4.885113536767937MW,2.358437523408619MW,0.7426688857376575MW,0.13599827454132205MW,"","","",""
2022-04-10T00:00:00-07:00 Los_Angeles,0MW,12.508878979522866MW,12.284070421468325MW,1.9338779817714087MW,2.535824884158318MW,0.7213430615762869MW,0.19316626093009728MW,"","","",""
2022-04-11T00:00:00-07:00 Los_Angeles,2.8564954109593406MW,10.651430548410168MW,9.170688647925857MW,1.1570606043220493MW,2.4365385453016657MW,0.7771854193674197MW,0.21745872977879582MW,"","","",""
2022-04-12T00:00:00-07:00 Los_Angeles,5.573732750171588MW,7.293790644156165MW,8.773028577428176MW,2.9740918891062904MW,2.1022388220757784MW,0.771067002995147MW,0.027178723776747505MW,"","","",""
2022-04-13T00:00:00-07:00 Los_Angeles,6.743384373579862MW,18.156558632094548MW,7.75382119613251MW,2.8967772764971267MW,2.4038454779071947MW,0.7593940417799686MW,0.16294277631348925MW,"","","",""
2022-04-14T00:00:00-07:00 Los_Angeles,5.507508197851755MW,5.9801123449096MW,6.0273519523938495MW,0.9957944032829255MW,2.67291135305056MW,0.756048757582903MW,0.09233092087398592MW,"","","",""
2022-04-15T00:00:00-07:00 Los_Angeles,5.546781349742302MW,6.796630559298731MW,6.816616449350561MW,0.8531105812231116MW,2.7455025771122274MW,0.6989333157738048MW,0.14419321484035916MW,"","","",""
2022-04-16T00:00:00-07:00 Los_Angeles,4.9950625728677815MW,10.691221059157893MW,4.98557530992147MW,1.2671468386378273MW,2.6202321249108618MW,0.6887302398681641MW,0MW,"","","",""
2022-04-17T00:00:00-07:00 Los_Angeles,4.521924853984403MW,8.258524004259604MW,5.1601470718726015MW,0.9833734190801412MW,2.7472917242486194MW,0.748573216299216MW,0.0058974757017912684MW,"","","",""
2022-04-18T00:00:00-07:00 Los_Angeles,5.116804471676823MW,9.07178641884691MW,6.066653116833833MW,0.8915978299740152MW,2.679404726752805MW,0.7170789146588906MW,0.01239046957757738MW,"","","",""
2022-04-19T00:00:00-07:00 Los_Angeles,5.164240851669952MW,7.027381568142662MW,6.24842586643166MW,1.2114796034651987MW,2.6467487475855473MW,0.7624079867776619MW,0MW,"","","",""
2022-04-20T00:00:00-07:00 Los_Angeles,3.222697968540489MW,7.4588195866291125MW,6.56323391394483MW,1.1244030099048246MW,2.696395416248727MW,0.7509686908256955MW,0.006050824456744724MW,"","","",""
2022-04-21T00:00:00-07:00 Los_Angeles,2.420325260337753MW,8.081722340923218MW,7.407938277031533MW,1.1895995473360679MW,2.627230911155543MW,0.7422204289268014MW,0MW,"","","",""
2022-04-22T00:00:00-07:00 Los_Angeles,3.5452755246270042MW,8.016234275955291MW,5.7388311462959765MW,1.2141668535746566MW,2.4846646741984633MW,0.7492879526875914MW,0MW,"","","",""
2022-04-23T00:00:00-07:00 Los_Angeles,0MW,6.276286903278973MW,5.3509560993506975MW,1.3710214530514913MW,2.5919170081449874MW,0.6769048976980976MW,0MW,"","","",""
2022-04-24T00:00:00-07:00 Los_Angeles,0MW,5.047463432240335MW,5.273645904595894MW,1.3491036670905092MW,2.723554803146808MW,0.7381076953477328MW,0MW,"","","",""
2022-04-25T00:00:00-07:00 Los_Angeles,2.2641319716384607MW,9.149582990631465MW,6.012145945418769MW,1.2173889513146479MW,2.690497490291794MW,0.7629029465218382MW,0MW,"","","",""
2022-04-26T00:00:00-07:00 Los_Angeles,2.8720092949133242MW,7.338754419554717MW,6.539702629397314MW,0.45687922155604216MW,2.748947953217559MW,0.7376727747420468MW,0MW,"","","",""
2022-04-27T00:00:00-07:00 Los_Angeles,0MW,9.803430641249367MW,8.07194223895669MW,0.38351118655426913MW,2.736684892878488MW,0.7019635349926023MW,4.2780176995115145E-4MW,"","","",""
2022-04-28T00:00:00-07:00 Los_Angeles,0MW,11.574086056837325MW,7.854619318914634MW,0.1323286576424208MW,2.620627208404519MW,0.7090122054020565MW,0.004469831888046529MW,"","","",""
2022-04-29T00:00:00-07:00 Los_Angeles,0MW,7.782392484805095MW,7.382743580700076MW,0.3400380357634276MW,2.5314046268385857MW,0.6952295348876053MW,0.28387734748992244MW,"","","",""
2022-04-30T00:00:00-07:00 Los_Angeles,0MW,7.157261512685151MW,6.040244303367759MW,0.5871346641123226MW,2.4346021342663855MW,0.6766592847804227MW,0.06226958267727038MW,"","","",""
2022-05-01T00:00:00-07:00 Los_Angeles,0MW,6.743195709873133MW,2.929783615547197MW,0.5598056294717308MW,2.6486055950875644MW,0.6604051407840518MW,0.010959830096301934MW,"","","",""
2022-05-02T00:00:00-07:00 Los_Angeles,0.4568136694739333MW,8.439102027162368MW,4.108516313487542MW,0.46467477109399635MW,2.6426108723285586MW,0.7317096797956361MW,0.5979817044438313MW,"","","",""
2022-05-03T00:00:00-07:00 Los_Angeles,0.09663426090118096MW,8.700615896530197MW,1.6251886902096748MW,0.18939616603707826MW,2.766519366922202MW,0.8201953678847188MW,4.580022680982948MW,"","","",""
2022-05-04T00:00:00-07:00 Los_Angeles,0.03851388821999232MW,7.788429525304183MW,4.69025701809727MW,0.0327491708651737MW,2.7667106011151157MW,0.8421972832745974MW,4.394273755710434MW,"","","",""
2022-05-05T00:00:00-07:00 Los_Angeles,0MW,6.553635498713013MW,5.683768601431339MW,0MW,2.7193143722884074MW,0.8374621719121933MW,6.3099337724844595MW,"","","",""
2022-05-06T00:00:00-07:00 Los_Angeles,0.14326157631007608MW,8.74971429148757MW,1.847923639634693MW,0MW,2.7192250444657273MW,0.8229348349074522MW,6.711203202583171MW,"","","",""
2022-05-07T00:00:00-07:00 Los_Angeles,0MW,8.321090414577897MW,0MW,0.1445308324059954MW,2.7818759438174756MW,0.760980004237758MW,6.1771119287361715MW,"","","",""
2022-05-08T00:00:00-07:00 Los_Angeles,0.043296296232276495MW,7.665364721177351MW,0MW,0.2742281384021044MW,2.6537337583082663MW,0.7240579018576279MW,6.294649045958564MW,"","","",""
2022-05-09T00:00:00-07:00 Los_Angeles,0MW,6.241745476735651MW,2.432980370052094MW,0.29927214391253615MW,2.629876536652446MW,0.8113655952943696MW,8.075330605120564MW,"","","",""
2022-05-10T00:00:00-07:00 Los_Angeles,0.10632986269339367MW,7.941343882493675MW,1.784548652670173MW,0.41728279387129946MW,2.6292843222618085MW,0.7955906809204156MW,4.5708647520688395MW,"","","",""
2022-05-11T00:00:00-07:00 Los_Angeles,0.0016840277777777778MW,8.215163342930655MW,1.3722720170159028MW,0.5860251632735297MW,2.6977612897367385MW,0.8098915542165438MW,6.8131722532971555MW,"","","",""
2022-05-12T00:00:00-07:00 Los_Angeles,3.2651053736321787MW,6.964862379873248MW,1.2440162290660317MW,0.38221681163572985MW,2.674445236913033MW,0.7979673776361679MW,9.28809531470692MW,"","","",""
2022-05-13T00:00:00-07:00 Los_Angeles,0.13442824386405175MW,7.182319575787577MW,1.776295161898489MW,0.3634330761087714MW,2.7714836339321414MW,0.7975918152224686MW,8.398343588731908MW,"","","",""
2022-05-14T00:00:00-07:00 Los_Angeles,1.4988043863956677MW,5.9144919917520316MW,0MW,0.37971015496662364MW,2.7517162202767733MW,0.7518018441888744MW,7.474725879938514MW,"","","",""
2022-05-15T00:00:00-07:00 Los_Angeles,4.600960717242625MW,0.5584097320276864MW,3.0638021153694504MW,0.6521949096691483MW,2.708132273342322MW,0.7605239107376998MW,2.878392732565753MW,"","","",""
2022-05-16T00:00:00-07:00 Los_Angeles,3.8421748029240583MW,0.20106250349311502MW,6.632910982524908MW,0.37386969227412786MW,2.758565617888065MW,0.7376984436478877MW,0.048834422732254974MW,"","","",""
2022-05-17T00:00:00-07:00 Los_Angeles,2.7933542167697167MW,0.35668634509452174MW,8.64251175908579MW,0.3004475393029862MW,2.7219591911551038MW,0.737107466906309MW,0.04648604179738969MW,"","","",""
2022-05-18T00:00:00-07:00 Los_Angeles,3.732154003283769MW,0.30631482084773254MW,8.40043419257358MW,0MW,2.7563655503922053MW,0.7387809691329796MW,0.06848685004682112MW,"","","",""
2022-05-19T00:00:00-07:00 Los_Angeles,4.397844980276295MW,3.3230093182878644MW,5.039985014562389MW,0MW,2.67187025733292MW,0.7161778786944017MW,0.06366258422800994MW,"","","",""
2022-05-20T00:00:00-07:00 Los_Angeles,0.03904861106226842MW,6.977421416622353MW,3.2901331576089268MW,0.035462352154707465MW,2.690499962540688MW,0.7098242013535838MW,0.7777094776850599MW,"","","",""
2022-05-21T00:00:00-07:00 Los_Angeles,0MW,5.185873911744935MW,0MW,0MW,2.631125033784796MW,0.6545699385719165MW,2.87896826788231MW,"","","",""
2022-05-22T00:00:00-07:00 Los_Angeles,0.1169803291172893MW,3.596223444291561MW,0MW,0MW,2.686136740368825MW,0.5866696215752099MW,2.558460391436323MW,"","","",""
2022-05-23T00:00:00-07:00 Los_Angeles,0.11310648346242184MW,3.0764734315547955MW,0MW,0.012887666629006466MW,2.723742254017681MW,0.6526463499499692MW,2.865511113947463MW,"","","",""
2022-05-24T00:00:00-07:00 Los_Angeles,0.10000000149011612MW,2.868236154726259MW,3.507439876345022MW,0MW,2.748572939846804MW,0.7346543339350158MW,3.263498571679962MW,"","","",""
2022-05-25T00:00:00-07:00 Los_Angeles,0.10000000149011612MW,0MW,3.390130858179874MW,0MW,2.643234792039904MW,0.6271373735119903MW,6.653341689267091MW,"","","",""
2022-05-26T00:00:00-07:00 Los_Angeles,0.2811388920513154MW,0MW,2.0492859204863727MW,0MW,2.667827848011146MW,0.7491547870967121MW,8.896906201072303MW,"","","",""
2022-05-27T00:00:00-07:00 Los_Angeles,0.1059537052825369MW,4.387775537119142MW,3.339863490799738MW,0MW,2.6994210165932224MW,0.7677467585437827MW,7.705791090423308MW,"","","",""
2022-05-28T00:00:00-07:00 Los_Angeles,2.9227638975882697MW,12.819321094776894MW,2.6932037420784725MW,0MW,2.7134390823901806MW,0.8018101896676755MW,7.090232979417952MW,"","","",""
2022-05-29T00:00:00-07:00 Los_Angeles,0MW,4.301516272240769MW,2.1159444765505144MW,0MW,2.640662152761664MW,0.5619462214203347MW,7.248282151547845MW,"","","",""
2022-05-30T00:00:00-07:00 Los_Angeles,0.13254166608365872MW,1.6820567421573742MW,6.052475802575552MW,0MW,2.7095895777449566MW,0.7820941508871813MW,6.770059265338438MW,"","","",""
2022-05-31T00:00:00-07:00 Los_Angeles,0MW,0.03202430489162604MW,1.9562500245006822MW,0MW,2.746220422080822MW,0.6992867644876241MW,7.5301131727739605MW,"","","",""
2022-06-01T00:00:00-07:00 Los_Angeles,0MW,0.48888889948527015MW,0.44960649037854405MW,0.003187904544390255MW,2.656703373208228MW,0.5952142639568557MW,6.388975387176983MW,"","","",""
2022-06-02T00:00:00-07:00 Los_Angeles,0.15835879941660636MW,0.38560765075876774MW,0.2737986176488576MW,0.0024068408631892114MW,2.7379642589362696MW,0.5265600997663571MW,5.878151693517966MW,"","","",""
2022-06-03T00:00:00-07:00 Los_Angeles,0.20000000298023224MW,0.3490104238357805MW,1.2210081194897395MW,1.568912169508015E-4MW,2.7663588177550706MW,0.6176884806704602MW,6.185886920800914MW,"","","",""
2022-06-04T00:00:00-07:00 Los_Angeles,0.20000000298023224MW,0MW,0.7446551044919978MW,0.0025507384290297825MW,2.757012782907455MW,0.512414711253562MW,6.817730599818405MW,"","","",""
2022-06-05T00:00:00-07:00 Los_Angeles,0.20000000298023224MW,0MW,0.82239468676452MW,8.467001639979167E-5MW,2.651805722908014MW,0.47397250263511953MW,7.062162544887372MW,"","","",""
2022-06-06T00:00:00-07:00 Los_Angeles,0.18430092786128321MW,0MW,2.616314865845705MW,0MW,2.757945291895283MW,0.5382227382595066MW,7.437065194469911MW,"","","",""
2022-06-07T00:00:00-07:00 Los_Angeles,0MW,0MW,2.039343781770224MW,0MW,2.710933761720857MW,0.5716907942702097MW,7.0470047772330835MW,"","","",""
2022-06-08T00:00:00-07:00 Los_Angeles,0MW,0MW,0.4985694565189381MW,0.001272219451127091MW,2.7116756738335996MW,0.4833442305778671MW,6.0779873431667175MW,"","","",""
2022-06-09T00:00:00-07:00 Los_Angeles,0MW,0MW,3.9123148846331337MW,0MW,2.7632219937195384MW,0.6517152960101764MW,7.465190502447936MW,"","","",""
2022-06-10T00:00:00-07:00 Los_Angeles,0MW,0MW,0.939501180380445MW,0.0014452239270408259MW,2.7686361401535025MW,0.5698323972396449MW,7.429705065510891MW,"","","",""
2022-06-11T00:00:00-07:00 Los_Angeles,0MW,0MW,0.7587546431823392MW,0MW,2.764081498947408MW,0.46187062473881435MW,6.694866031143406MW,"","","",""
2022-06-12T00:00:00-07:00 Los_Angeles,0MW,0MW,0.3978379688605975MW,0MW,2.7282395665844272MW,0.4959247445480692MW,6.37693408817053MW,"","","",""
2022-06-13T00:00:00-07:00 Los_Angeles,0MW,0MW,2.353084529942522MW,0.003402146668759761MW,2.7595288653278525MW,0.5855570656813133MW,7.0864856322771965MW,"","","",""
2022-06-14T00:00:00-07:00 Los_Angeles,0MW,0MW,2.509356525030883MW,0MW,2.756968466347015MW,0.5797577301661172MW,7.507259758103775MW,"","","",""
2022-06-15T00:00:00-07:00 Los_Angeles,0MW,0.020125000841087766MW,2.2593507302911204MW,0MW,2.712143173350228MW,0.6371416894222297MW,8.10014057835495MW,"","","",""
2022-06-16T00:00:00-07:00 Los_Angeles,0MW,0MW,2.162406286899673MW,0MW,2.719089028432414MW,0.5791988620079228MW,7.662392138601452MW,"","","",""
2022-06-17T00:00:00-07:00 Los_Angeles,0MW,0MW,2.022269715736448MW,0MW,2.7158571640678026MW,0.5868888103354866MW,6.883301882912164MW,"","","",""
2022-06-18T00:00:00-07:00 Los_Angeles,0MW,0MW,1.3812187754795715MW,0MW,2.697899794051493MW,0.5385686709624891MW,6.578927522067121MW,"","","",""
2022-06-19T00:00:00-07:00 Los_Angeles,0MW,0MW,0.4075208399187843MW,0MW,2.682434076266708MW,0.5033237745778429MW,6.560370295384418MW,"","","",""
2022-06-20T00:00:00-07:00 Los_Angeles,0MW,0MW,1.6847720216657902MW,0MW,2.712610147783051MW,0.5120951694581242MW,6.089636265404384MW,"","","",""
2022-06-21T00:00:00-07:00 Los_Angeles,0MW,0MW,0.3524502346224013MW,0.002587057656125614MW,2.657149901743977MW,0.4490611382723891MW,7.096199078344638MW,"","","",""
2022-06-22T00:00:00-07:00 Los_Angeles,0.029185185516598048MW,0MW,0.5614386665405431MW,0MW,2.771063017525056MW,0.4430089688135519MW,6.85221942944659MW,"","","",""
2022-06-23T00:00:00-07:00 Los_Angeles,0MW,0MW,3.5231887005779994MW,0.00676386211245834MW,0.25006876802274036MW,-0.192517606447067MW,7.023893525572843MW,"","","",""
2022-06-24T00:00:00-07:00 Los_Angeles,0MW,0MW,1.2519120601588787MW,0.10946867988883303MW,0.002807822290277626MW,-0.4151312609513603MW,6.566509267627094MW,"","","",""
2022-06-25T00:00:00-07:00 Los_Angeles,0MW,0MW,0.12245139071355678MW,0.06039698435340178MW,0.0032936927438842957MW,-0.3040346209373739MW,5.721777694054227MW,"","","",""
2022-06-26T00:00:00-07:00 Los_Angeles,0MW,0MW,0.11730440103681758MW,0.05907621638420364MW,0.003357349353248504MW,-0.43894911696099564MW,4.578209904148075MW,"","","",""
2022-06-27T00:00:00-07:00 Los_Angeles,0MW,0MW,0.13585185490074325MW,0.07641416923521051MW,0.0035689665794510534MW,-0.48113467079276817MW,4.49652616429522MW,"","","",""
2022-06-28T00:00:00-07:00 Los_Angeles,0MW,0MW,0.3509085704455221MW,0.08474202987721516MW,0.003108590336274508MW,-0.38582119176164253MW,6.274532779640068MW,"","","",""
2022-06-29T00:00:00-07:00 Los_Angeles,0MW,0.08181944769565705MW,0MW,0.0807454052150246MW,0.0030163363294882914MW,-0.36143580358475436MW,8.507935189709613MW,"","","",""
